job,job_status,dataset,experiment,arm,hops,control,bridge_ratio,precision,update_policy,variant,stratification,stratum,n_examples,n_runs,example_cohort_sha256,metric_role,exact_match,exact_match_ci95_low,exact_match_ci95_high,f1,warm_latency_p50_ms,warm_latency_p95_ms,cache_precompute_union_p50_ms,retrieval_mean_ms,schedule_selection_mean_ms,mean_executed_evidence_hops,fraction_document_truncation,fraction_any_candidate_truncation,fraction_output_cap_reached,mean_cache_bytes,mean_cache_bytes_per_token,mean_support_recall,mean_bridge_recomputed_tokens,mean_evidence_tokens,mean_host_output_tokens,mean_ingest_prefill_tokens,mean_internal_decoded_tokens,mean_max_prefix_tokens,mean_query_prefill_tokens
multihop_docs20,complete,synthetic_multihop,E2,text,10,correct,0.2,bf16,all,text/bf16,chain_length,10,3,3,1e0b6aee6778cc1113426d81ce407b5e438ab988a777931edd9b8cc7460975f2,QA exact match,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.6666666666666666,41225.195790990256,45265.206429112004,0.0,,0.11754164006561041,10.0,0.0,0.0,0.0,,,1.0,0.0,806.0,4.333333333333333,0.0,1133.6666666666667,425.3333333333333,3694.3333333333335
multihop_docs20,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,all,,3,3,1e0b6aee6778cc1113426d81ce407b5e438ab988a777931edd9b8cc7460975f2,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,14116.172084002756,14135.232658381574,0.0,,0.10194431524723768,3.0,0.0,0.0,0.0,,,0.13333333333333333,0.0,252.0,6.0,0.0,354.0,384.0,1226.0
multihop_docs20,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,chain_length,10,3,3,1e0b6aee6778cc1113426d81ce407b5e438ab988a777931edd9b8cc7460975f2,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,14116.172084002756,14135.232658381574,0.0,,0.10194431524723768,3.0,0.0,0.0,0.0,,,0.13333333333333333,0.0,252.0,6.0,0.0,354.0,384.0,1226.0
multihop_docs20,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,all,,3,3,1e0b6aee6778cc1113426d81ce407b5e438ab988a777931edd9b8cc7460975f2,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,19523.145250044763,23605.084262782475,0.0,,0.10554199495042364,5.0,0.0,0.0,0.0,,,0.16666666666666669,0.0,424.0,4.333333333333333,0.0,554.3333333333334,422.0,1923.0
multihop_docs20,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,chain_length,10,3,3,1e0b6aee6778cc1113426d81ce407b5e438ab988a777931edd9b8cc7460975f2,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,19523.145250044763,23605.084262782475,0.0,,0.10554199495042364,5.0,0.0,0.0,0.0,,,0.16666666666666669,0.0,424.0,4.333333333333333,0.0,554.3333333333334,422.0,1923.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,297.4269579863176,299.8911579954438,0.0,,0.16604133027916154,1.0,0.0,0.0,0.0,,,0.05,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,297.4269579863176,299.8911579954438,0.0,,0.16604133027916154,1.0,0.0,0.0,0.0,,,0.05,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,10,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,563.4716670028865,570.909941958962,0.0,,0.17077735780427852,10.0,0.0,0.0,0.0,,,0.1,0.0,854.0,6.0,0.0,0.0,987.0,987.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,10,correct,0.2,bf16,all,direct_text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,563.4716670028865,570.909941958962,0.0,,0.17077735780427852,10.0,0.0,0.0,0.0,,,0.1,0.0,854.0,6.0,0.0,0.0,987.0,987.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,20,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,829.1606249986216,870.7456874952186,0.0,,0.1825273308592538,20.0,0.0,0.0,0.0,,,1.0,0.0,1606.0,6.0,0.0,0.0,1739.0,1739.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,20,correct,0.2,bf16,all,direct_text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,829.1606249986216,870.7456874952186,0.0,,0.1825273308592538,20.0,0.0,0.0,0.0,,,1.0,0.0,1606.0,6.0,0.0,0.0,1739.0,1739.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,368.8206669758074,369.76735448115505,0.0,,0.1736113529962798,3.0,0.0,0.0,0.0,,,0.06666666666666667,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,368.8206669758074,369.76735448115505,0.0,,0.1736113529962798,3.0,0.0,0.0,0.0,,,0.06666666666666667,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,5,correct,0.2,bf16,all,direct_text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,441.11245800741017,443.7774336198345,0.0,,0.16898599763711294,5.0,0.0,0.0,0.0,,,0.1,0.0,424.0,6.0,0.0,0.0,557.0,557.0
multihop_docs40,complete,synthetic_multihop,E2,direct_text,5,correct,0.2,bf16,all,direct_text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,441.11245800741017,443.7774336198345,0.0,,0.16898599763711294,5.0,0.0,0.0,0.0,,,0.1,0.0,424.0,6.0,0.0,0.0,557.0,557.0
multihop_docs40,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,433.84270899696276,435.0482211855706,2439.9031669599935,,0.1623330172151327,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.05,31.0,80.0,6.0,1681.0,0.0,257.0,102.0
multihop_docs40,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,433.84270899696276,435.0482211855706,2439.9031669599935,,0.1623330172151327,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.05,31.0,80.0,6.0,1681.0,0.0,257.0,102.0
multihop_docs40,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,434.44279104005545,443.0430038133636,2439.9031669599935,,0.16465299995616078,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.05,31.0,80.0,6.0,1681.0,0.0,257.0,102.0
multihop_docs40,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,434.44279104005545,443.0430038133636,2439.9031669599935,,0.16465299995616078,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.05,31.0,80.0,6.0,1681.0,0.0,257.0,102.0
multihop_docs40,complete,synthetic_multihop,E2,latent,10,correct,0.2,bf16,all,latent/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,7149.325124977622,7165.188750019297,2439.9031669599935,,0.1783613309574624,10.0,0.0,0.0,0.0,201867264.0,147456.0,0.1,1480.0,854.0,6.0,1681.0,0.0,1427.0,498.0
multihop_docs40,complete,synthetic_multihop,E2,latent,10,correct,0.2,bf16,all,latent/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,7149.325124977622,7165.188750019297,2439.9031669599935,,0.1783613309574624,10.0,0.0,0.0,0.0,201867264.0,147456.0,0.1,1480.0,854.0,6.0,1681.0,0.0,1427.0,498.0
multihop_docs40,complete,synthetic_multihop,E2,latent,10,correct,0.2,int8,all,latent/int8,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,7183.048250037245,7244.031200627796,2439.9031669599935,,0.16381901999314627,10.0,0.0,0.0,0.0,107241984.0,78336.0,0.1,1480.0,854.0,6.0,1681.0,0.0,1427.0,498.0
multihop_docs40,complete,synthetic_multihop,E2,latent,10,correct,0.2,int8,all,latent/int8,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,7183.048250037245,7244.031200627796,2439.9031669599935,,0.16381901999314627,10.0,0.0,0.0,0.0,107241984.0,78336.0,0.1,1480.0,854.0,6.0,1681.0,0.0,1427.0,498.0
multihop_docs40,complete,synthetic_multihop,E2,latent,20,correct,0.2,bf16,all,latent/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,28632.441750029102,28854.641512501985,2439.9031669599935,,0.20304132097711167,20.0,0.0,0.0,0.0,377634816.0,147456.0,1.0,5456.0,1606.0,4.333333333333333,1681.0,0.0,2619.0,938.0
multihop_docs40,complete,synthetic_multihop,E2,latent,20,correct,0.2,bf16,all,latent/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,28632.441750029102,28854.641512501985,2439.9031669599935,,0.20304132097711167,20.0,0.0,0.0,0.0,377634816.0,147456.0,1.0,5456.0,1606.0,4.333333333333333,1681.0,0.0,2619.0,938.0
multihop_docs40,complete,synthetic_multihop,E2,latent,20,correct,0.2,int8,all,latent/int8,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,28632.898167008534,28728.88099172269,2439.9031669599935,,0.17372233560308814,20.0,0.0,0.0,0.0,200618496.0,78336.0,1.0,5456.0,1606.0,1.0,1681.0,0.0,2619.0,938.0
multihop_docs40,complete,synthetic_multihop,E2,latent,20,correct,0.2,int8,all,latent/int8,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,28632.898167008534,28728.88099172269,2439.9031669599935,,0.17372233560308814,20.0,0.0,0.0,0.0,200618496.0,78336.0,1.0,5456.0,1606.0,1.0,1681.0,0.0,2619.0,938.0
multihop_docs40,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1059.8872500122525,1060.9981496876571,2439.9031669599935,,0.18102797912433743,3.0,0.0,0.0,0.0,67682304.0,147456.0,0.06666666666666667,171.0,252.0,6.0,1681.0,0.0,517.0,190.0
multihop_docs40,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1059.8872500122525,1060.9981496876571,2439.9031669599935,,0.18102797912433743,3.0,0.0,0.0,0.0,67682304.0,147456.0,0.06666666666666667,171.0,252.0,6.0,1681.0,0.0,517.0,190.0
multihop_docs40,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1084.1276249848306,1089.1942118876614,2439.9031669599935,,0.17681966225306192,3.0,0.0,0.0,0.0,35956224.0,78336.0,0.06666666666666667,171.0,252.0,6.0,1681.0,0.0,517.0,190.0
multihop_docs40,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,1084.1276249848306,1089.1942118876614,2439.9031669599935,,0.17681966225306192,3.0,0.0,0.0,0.0,35956224.0,78336.0,0.06666666666666667,171.0,252.0,6.0,1681.0,0.0,517.0,190.0
multihop_docs40,complete,synthetic_multihop,E2,latent,5,correct,0.2,bf16,all,latent/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,2158.9230420067906,2164.3034291861113,2439.9031669599935,,0.170111326345553,5.0,0.0,0.0,0.0,106020864.0,147456.0,0.1,415.0,424.0,6.0,1681.0,0.0,777.0,278.0
multihop_docs40,complete,synthetic_multihop,E2,latent,5,correct,0.2,bf16,all,latent/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,2158.9230420067906,2164.3034291861113,2439.9031669599935,,0.170111326345553,5.0,0.0,0.0,0.0,106020864.0,147456.0,0.1,415.0,424.0,6.0,1681.0,0.0,777.0,278.0
multihop_docs40,complete,synthetic_multihop,E2,latent,5,correct,0.2,int8,all,latent/int8,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,2191.1276250029914,2223.5894244280644,2439.9031669599935,,0.19231931461642185,5.0,0.0,0.0,0.0,56323584.0,78336.0,0.1,415.0,424.0,6.0,1681.0,0.0,777.0,278.0
multihop_docs40,complete,synthetic_multihop,E2,latent,5,correct,0.2,int8,all,latent/int8,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,2191.1276250029914,2223.5894244280644,2439.9031669599935,,0.19231931461642185,5.0,0.0,0.0,0.0,56323584.0,78336.0,0.1,415.0,424.0,6.0,1681.0,0.0,777.0,278.0
multihop_docs40,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,2518.3654169668444,2550.8196042093914,0.0,,0.17149965666855374,1.0,0.0,0.0,0.0,,,0.05,0.0,80.0,6.0,0.0,62.0,243.0,438.0
multihop_docs40,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,2518.3654169668444,2550.8196042093914,0.0,,0.17149965666855374,1.0,0.0,0.0,0.0,,,0.05,0.0,80.0,6.0,0.0,62.0,243.0,438.0
multihop_docs40,complete,synthetic_multihop,E2,text,10,correct,0.2,bf16,all,text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,35350.461624970194,39661.09217496705,0.0,,0.16637466615065932,10.0,0.0,0.0,0.0,,,0.1,0.0,854.0,4.333333333333333,0.0,981.0,410.3333333333333,3589.3333333333335
multihop_docs40,complete,synthetic_multihop,E2,text,10,correct,0.2,bf16,all,text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,35350.461624970194,39661.09217496705,0.0,,0.16637466615065932,10.0,0.0,0.0,0.0,,,0.1,0.0,854.0,4.333333333333333,0.0,981.0,410.3333333333333,3589.3333333333335
multihop_docs40,complete,synthetic_multihop,E2,text,20,correct,0.2,bf16,all,text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,87341.73791698413,87993.28279197216,0.0,,0.18584703017647067,20.0,0.0,0.0,0.0,,,1.0,0.0,1606.0,2.6666666666666665,0.0,2305.0,425.0,7285.333333333333
multihop_docs40,complete,synthetic_multihop,E2,text,20,correct,0.2,bf16,all,text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,87341.73791698413,87993.28279197216,0.0,,0.18584703017647067,20.0,0.0,0.0,0.0,,,1.0,0.0,1606.0,2.6666666666666665,0.0,2305.0,425.0,7285.333333333333
multihop_docs40,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,9966.016749967821,13710.586224985309,0.0,,0.18091668607667089,3.0,0.0,0.0,0.0,,,0.06666666666666667,0.0,252.0,4.333333333333333,0.0,298.3333333333333,366.6666666666667,1170.3333333333333
multihop_docs40,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.0,5.551115123125783e-17,0.5614970317550454,0.0,9966.016749967821,13710.586224985309,0.0,,0.18091668607667089,3.0,0.0,0.0,0.0,,,0.06666666666666667,0.0,252.0,4.333333333333333,0.0,298.3333333333333,366.6666666666667,1170.3333333333333
multihop_docs40,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,all,,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,15521.768375008833,19692.0500747161,0.0,,0.17500032360355058,5.0,0.0,0.0,0.0,,,0.1,0.0,424.0,4.333333333333333,0.0,461.6666666666667,385.6666666666667,1830.0
multihop_docs40,complete,synthetic_multihop,E2,text,5,correct,0.2,bf16,all,text/bf16,chain_length,20,3,3,00e7f0dfcc535cc81c5b31882795711635e50112c0bdbd777a0eee8462dc67bc,QA exact match,0.3333333333333333,0.06149194472039621,0.7923403991979522,0.3333333333333333,15521.768375008833,19692.0500747161,0.0,,0.17500032360355058,5.0,0.0,0.0,0.0,,,0.1,0.0,424.0,4.333333333333333,0.0,461.6666666666667,385.6666666666667,1830.0
multihop_docs6,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,301.3649170170538,306.1292499973206,0.0,,0.06807301542721689,1.0,0.0,0.0,0.0,,,0.625,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs6,complete,synthetic_multihop,E2,direct_text,1,correct,0.2,bf16,all,direct_text/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,301.3649170170538,306.1292499973206,0.0,,0.06807301542721689,1.0,0.0,0.0,0.0,,,0.625,0.0,80.0,6.0,0.0,0.0,213.0,213.0
multihop_docs6,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,1.0,0.5101091635454027,1,1.0,372.1958960231859,377.79450179368723,0.0,,0.06242675590328872,3.0,0.0,0.0,0.0,,,1.0,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs6,complete,synthetic_multihop,E2,direct_text,3,correct,0.2,bf16,all,direct_text/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,1.0,0.5101091635454027,1,1.0,372.1958960231859,377.79450179368723,0.0,,0.06242675590328872,3.0,0.0,0.0,0.0,,,1.0,0.0,252.0,6.0,0.0,0.0,385.0,385.0
multihop_docs6,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,432.27679148549214,435.21365167107433,419.3137914990075,,0.05903124110773206,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.625,31.0,80.0,6.0,327.0,0.0,257.0,102.0
multihop_docs6,complete,synthetic_multihop,E2,latent,1,correct,0.2,bf16,all,latent/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,432.27679148549214,435.21365167107433,419.3137914990075,,0.05903124110773206,1.0,0.0,0.0,0.0,29343744.0,147456.0,0.625,31.0,80.0,6.0,327.0,0.0,257.0,102.0
multihop_docs6,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,431.9717714970466,437.61284830397926,419.3137914990075,,0.0590315175941214,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.625,31.0,80.0,6.0,327.0,0.0,257.0,102.0
multihop_docs6,complete,synthetic_multihop,E2,latent,1,correct,0.2,int8,all,latent/int8,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,431.9717714970466,437.61284830397926,419.3137914990075,,0.0590315175941214,1.0,0.0,0.0,0.0,15588864.0,78336.0,0.625,31.0,80.0,6.0,327.0,0.0,257.0,102.0
multihop_docs6,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.0,0,0.4898908364545973,0.0,1040.9699169977102,1092.046176851727,419.3137914990075,,0.06820823182351887,3.0,0.0,0.0,0.0,67682304.0,147456.0,1.0,171.0,252.0,6.0,327.0,0.0,517.0,190.0
multihop_docs6,complete,synthetic_multihop,E2,latent,3,correct,0.2,bf16,all,latent/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.0,0,0.4898908364545973,0.0,1040.9699169977102,1092.046176851727,419.3137914990075,,0.06820823182351887,3.0,0.0,0.0,0.0,67682304.0,147456.0,1.0,171.0,252.0,6.0,327.0,0.0,517.0,190.0
multihop_docs6,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.0,0,0.4898908364545973,0.0,1072.287604038138,1080.299071376794,419.3137914990075,,0.07845801883377135,3.0,0.0,0.0,0.0,35956224.0,78336.0,1.0,171.0,252.0,6.0,327.0,0.0,517.0,190.0
multihop_docs6,complete,synthetic_multihop,E2,latent,3,correct,0.2,int8,all,latent/int8,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.0,0,0.4898908364545973,0.0,1072.287604038138,1080.299071376794,419.3137914990075,,0.07845801883377135,3.0,0.0,0.0,0.0,35956224.0,78336.0,1.0,171.0,252.0,6.0,327.0,0.0,517.0,190.0
multihop_docs6,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,2515.212791506201,2575.5743955727667,0.0,,0.06412499351426959,1.0,0.0,0.0,0.0,,,0.625,0.0,80.0,6.0,0.0,62.5,243.0,438.5
multihop_docs6,complete,synthetic_multihop,E2,text,1,correct,0.2,bf16,all,text/bf16,chain_length,2,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,2515.212791506201,2575.5743955727667,0.0,,0.06412499351426959,1.0,0.0,0.0,0.0,,,0.625,0.0,80.0,6.0,0.0,62.5,243.0,438.5
multihop_docs6,complete,synthetic_multihop,E2,text,3,correct,0.2,bf16,all,text/bf16,all,,4,4,0ddc0b0bb192aada93e992f4e305a01f48028b4e6a89ed1e8738727d6c1823e4,QA exact match,0.25,0.04558726080970055,0.6993581574175981,0.25,11537.71985397907,13412.805195554392,0.0,,0.06493748514913023,3.0,0.0,0.0,0.0,,,1.0,0.0,252.0,5.75,0.0,321.0,355.0,1193.0
